ville;année;sexe;categorie;maladie;deces_maladie;deces_categorie;pourcentage_categorie;pourcentage_ville
-1;6;T;2;16;2546;135497;0,0188;0,00463119
-1;6;T;2;17;2783;135497;0,0205;0,00506229
-1;6;T;2;18;8022;135497;0,0592;0,0145921
-1;6;T;2;19;2559;135497;0,0189;0,00465483
-1;6;T;2;20;3966;135497;0,0293;0,00721418
-1;6;T;2;21;9360;135497;0,0691;0,0170259
-1;6;T;2;22;25362;135497;0,187;0,0461336
-1;6;T;2;23;4142;135497;0,0306;0,00753432
-1;6;T;3;24;2892;16320;0,177;0,00526056
-1;6;T;3;25;7107;16320;0,435;0,0129277
-1;6;T;3;26;6321;16320;0,387;0,0114979
-1;6;T;4;27;3207;11609;0,276;0,00583355
-1;6;T;4;28;177;11609;0,0152;0,000321964
-1;6;T;4;29;8225;11609;0,709;0,0149613
-1;6;T;5;30;393;8876;0,0443;0,000714869
-1;6;T;5;31;8483;8876;0,956;0,0154306
-1;6;T;6;32;54642;268972;0,203;0,0993941
-1;6;T;6;33;52074;268972;0,194;0,0947229
-1;6;T;6;34;62719;268972;0,233;0,114086
-1;6;T;6;35;32061;268972;0,119;0,0583191
-1;6;T;6;36;1484;268972;0,00552;0,00269940
-1;6;T;6;37;10919;268972;0,0406;0,0198617
-1;6;T;6;38;2117;268972;0,00787;0,00385083
-1;6;T;6;39;12461;268972;0,0463;0,0226666
-1;6;T;6;40;9088;268972;0,0338;0,0165311
-1;6;T;6;41;2541;268972;0,00945;0,00462209
-1;6;T;6;42;12444;268972;0,0463;0,0226357
-1;6;T;6;43;16422;268972;0,0611;0,0298717
-1;6;T;7;44;1944;12913;0,151;0,00353615
-1;6;T;7;45;754;12913;0,0584;0,00137153
-1;6;T;7;46;1895;12913;0,147;0,00344702
-1;6;T;7;47;6089;12913;0,472;0,0110759
-1;6;T;7;48;2231;12913;0,173;0,00405820
-1;6;T;8;49;90;3913;0,0230;0,000163710
-1;6;T;8;50;1663;3913;0,425;0,00302501
-1;6;T;8;51;291;3913;0,0744;0,000529331
-1;6;T;8;52;1179;3913;0,301;0,00214461
-1;6;T;8;53;690;3913;0,176;0,00125511
-1;6;T;9;57;10153;10153;1,00;0,0184684
-1;6;T;10;58;12443;25848;0,481;0,0226339
-1;6;T;10;59;455;25848;0,0176;0,000827647
-1;6;T;10;60;10064;25848;0,389;0,0183065
-1;6;T;10;63;2077;25848;0,0804;0,00377807
-1;6;T;10;64;809;25848;0,0313;0,00147158
-1;6;T;11;56;21229;34373;0,618;0,0386157
-1;6;T;11;61;12456;34373;0,362;0,0226575
-1;6;T;11;62;688;34373;0,0200;0,00125148
-1;6;F;0;0;633;3556;0,178;0,00239185
-1;6;F;0;1;32;3556;0,00900;0,000120915
-1;6;F;0;3;105;3556;0,0295;0,000396752
-1;6;F;0;4;2786;3556;0,783;0,0105272
-1;6;F;1;2;0;0;NaN;0,00000
-1;6;F;2;5;601;53491;0,0112;0,00227093
-1;6;F;2;6;620;53491;0,0116;0,00234273
-1;6;F;2;7;3167;53491;0,0592;0,0119668
-1;6;F;2;8;5231;53491;0,0978;0,0197658
-1;6;F;2;9;1925;53491;0,0360;0,00727379
-1;6;F;2;10;1308;53491;0,0245;0,00494240
-1;6;F;2;11;2252;53491;0,0421;0,00850938
-1;6;F;2;12;2529;53491;0,0473;0,00955605
-1;6;F;2;13;394;53491;0,00737;0,00148876
-1;6;F;2;14;9284;53491;0,174;0,0350804
-1;6;F;2;15;847;53491;0,0158;0,00320047
-1;6;F;2;16;2546;53491;0,0476;0,00962029
-1;6;F;2;17;2783;53491;0,0520;0,0105158
-1;6;F;2;18;0;53491;0,00;0,00000
-1;6;F;2;19;956;53491;0,0179;0,00361233
-1;6;F;2;20;1012;53491;0,0189;0,00382393
-1;6;F;2;21;4326;53491;0,0809;0,0163462
-1;6;F;2;22;11685;53491;0,218;0,0441528
-1;6;F;2;23;2025;53491;0,0379;0,00765164
-1;6;F;3;24;1499;9681;0,155;0,00566411
-1;6;F;3;25;4252;9681;0,439;0,0160666
-1;6;F;3;26;3930;9681;0,406;0,0148499
-1;6;F;4;27;649;6363;0,102;0,00245230
-1;6;F;4;28;42;6363;0,00660;0,000158701
-1;6;F;4;29;5672;6363;0,891;0,0214322
-1;6;F;5;30;172;4394;0,0391;0,000649917
-1;6;F;5;31;4222;4394;0,961;0,0159532
-1;6;F;6;32;24579;139220;0,177;0,0928740
-1;6;F;6;33;30223;139220;0,217;0,114200
-1;6;F;6;34;36667;139220;0,263;0,138550
-1;6;F;6;35;17324;139220;0,124;0,0654603
-1;6;F;6;36;969;139220;0,00696;0,00366145
-1;6;F;6;37;5682;139220;0,0408;0,0214699
-1;6;F;6;38;1130;139220;0,00812;0,00426981
-1;6;F;6;39;4178;139220;0,0300;0,0157869
-1;6;F;6;40;4320;139220;0,0310;0,0163235
-1;6;F;6;41;1200;139220;0,00862;0,00453431
-1;6;F;6;42;3690;139220;0,0265;0,0139430
-1;6;F;6;43;9258;139220;0,0665;0,0349822
-1;6;F;7;44;1406;7130;0,197;0,00531270
-1;6;F;7;45;583;7130;0,0818;0,00220292
-1;6;F;7;46;1212;7130;0,170;0,00457965
-1;6;F;7;47;3104;7130;0,435;0,0117287
-1;6;F;7;48;825;7130;0,116;0,00311734
-1;6;F;8;49;90;1746;0,0515;0,000340073
-1;6;F;8;50;682;1746;0,391;0,00257700
-1;6;F;8;51;134;1746;0,0767;0,000506331
-1;6;F;8;52;528;1746;0,302;0,00199510
-1;6;F;8;53;312;1746;0,179;0,00117892
-1;6;F;9;57;2852;2852;1,00;0,0107765
-1;6;F;10;58;8405;13256;0,634;0,0317590
-1;6;F;10;59;184;13256;0,0139;0,000695261
-1;6;F;10;60;3602;13256;0,272;0,0136105
-1;6;F;10;63;627;13256;0,0473;0,00236918
-1;6;F;10;64;438;13256;0,0330;0,00165502
-1;6;F;11;56;13380;17206;0,778;0,0505575
-1;6;F;11;61;3588;17206;0,209;0,0135576
-1;6;F;11;62;238;17206;0,0138;0,000899304
-1;6;M;0;0;919;3675;0,250;0,00322341
-1;6;M;0;1;31;3675;0,00844;0,000108733
-1;6;M;0;3;140;3675;0,0381;0,000491052
-1;6;M;0;4;2585;3675;0,703;0,00906693
-1;6;M;1;2;0;0;NaN;0,00000
-1;6;M;2;5;5256;82006;0,0641;0,0184355
-1;6;M;2;6;4482;82006;0,0547;0,0157207
-1;6;M;2;7;4396;82006;0,0536;0,0154190
-1;6;M;2;8;5011;82006;0,0611;0,0175762
-1;6;M;2;9;2453;82006;0,0299;0,00860394
-1;6;M;2;10;3255;82006;0,0397;0,0114170
-1;6;M;2;11;2837;82006;0,0346;0,00995082
-1;6;M;2;12;20405;82006;0,249;0,0715709
-1;6;M;2;13;368;82006;0,00449;0,00129077
-1;6;M;2;14;136;82006;0,00166;0,000477022
-1;6;M;2;15;0;82006;0,00;0,00000
-1;6;M;2;16;0;82006;0,00;0,00000
-1;6;M;2;17;0;82006;0,00;0,00000
-1;6;M;2;18;8022;82006;0,0978;0,0281373
-1;6;M;2;19;1603;82006;0,0195;0,00562255
-1;6;M;2;20;2954;82006;0,0360;0,0103612
-1;6;M;2;21;5034;82006;0,0614;0,0176568
-1;6;M;2;22;13677;82006;0,167;0,0479723
-1;6;M;2;23;2117;82006;0,0258;0,00742541
-1;6;M;3;24;1393;6639;0,210;0,00488597
-1;6;M;3;25;2855;6639;0,430;0,0100140
-1;6;M;3;26;2391;6639;0,360;0,00838647
-1;6;M;4;27;2558;5246;0,488;0,00897223
-1;6;M;4;28;135;5246;0,0257;0,000473515
-1;6;M;4;29;2553;5246;0,487;0,00895469
-1;6;M;5;30;221;4482;0,0493;0,000775161
-1;6;M;5;31;4261;4482;0,951;0,0149455
-1;6;M;6;32;30063;129752;0,232;0,105446
-1;6;M;6;33;21851;129752;0,168;0,0766427
-1;6;M;6;34;26052;129752;0,201;0,0913778
-1;6;M;6;35;14737;129752;0,114;0,0516903
-1;6;M;6;36;515;129752;0,00397;0,00180637
-1;6;M;6;37;5237;129752;0,0404;0,0183689
-1;6;M;6;38;987;129752;0,00761;0,00346192
-1;6;M;6;39;8283;129752;0,0638;0,0290528
-1;6;M;6;40;4768;129752;0,0367;0,0167238
-1;6;M;6;41;1341;129752;0,0103;0,00470358
-1;6;M;6;42;8754;129752;0,0675;0,0307048
-1;6;M;6;43;7164;129752;0,0552;0,0251278
-1;6;M;7;44;538;5783;0,0930;0,00188704
-1;6;M;7;45;171;5783;0,0296;0,000599785
-1;6;M;7;46;683;5783;0,118;0,00239563
-1;6;M;7;47;2985;5783;0,516;0,0104699
-1;6;M;7;48;1406;5783;0,243;0,00493157
-1;6;M;8;49;0;2167;0,00;0,00000
-1;6;M;8;50;981;2167;0,453;0,00344087
-1;6;M;8;51;157;2167;0,0725;0,000550680
-1;6;M;8;52;651;2167;0,300;0,00228339
-1;6;M;8;53;378;2167;0,174;0,00132584
-1;6;M;9;57;7301;7301;1,00;0,0256084
-1;6;M;10;58;4038;12592;0,321;0,0141634
-1;6;M;10;59;271;12592;0,0215;0,000950537
-1;6;M;10;60;6462;12592;0,513;0,0226656
-1;6;M;10;63;1450;12592;0,115;0,00508590
-1;6;M;10;64;371;12592;0,0295;0,00130129
-1;6;M;11;56;7849;17167;0,457;0,0275305
-1;6;M;11;61;8868;17167;0,517;0,0311047
-1;6;M;11;62;450;17167;0,0262;0,00157838
-1;7;T;0;0;1479;7036;0,210;0,00271816
-1;7;T;0;1;55;7036;0,00782;0,000101081
-1;7;T;0;3;231;7036;0,0328;0,000424540
-1;7;T;0;4;5271;7036;0,749;0,00968724
-1;7;T;1;2;0;0;NaN;0,00000
-1;7;T;2;5;5678;136391;0,0416;0,0104352
-1;7;T;2;6;5078;136391;0,0372;0,00933253
-1;7;T;2;7;7317;136391;0,0536;0,0134475
-1;7;T;2;8;10820;136391;0,0793;0,0198854
-1;7;T;2;9;4231;136391;0,0310;0,00777589
-1;7;T;2;10;4758;136391;0,0349;0,00874443
-1;7;T;2;11;5185;136391;0,0380;0,00952918
-1;7;T;2;12;23198;136391;0,170;0,0426341
-1;7;T;2;13;859;136391;0,00630;0,00157870
-1;7;T;2;14;9649;136391;0,0707;0,0177333
-1;7;T;2;15;855;136391;0,00627;0,00157135
-1;7;T;2;16;2512;136391;0,0184;0,00461665
-1;7;T;2;17;2919;136391;0,0214;0,00536465
-1;7;T;2;18;8217;136391;0,0602;0,0151015
-1;7;T;2;19;2589;136391;0,0190;0,00475816
-1;7;T;2;20;3977;136391;0,0292;0,00730908
-1;7;T;2;21;9374;136391;0,0687;0,0172279
-1;7;T;2;22;25256;136391;0,185;0,0464164
-1;7;T;2;23;3919;136391;0,0287;0,00720248
-1;7;T;3;24;3182;16347;0,195;0,00584800
-1;7;T;3;25;6765;16347;0,414;0,0124330
-1;7;T;3;26;6400;16347;0,392;0,0117622
-1;7;T;4;27;3142;12347;0,254;0,00577448
-1;7;T;4;28;191;12347;0,0155;0,000351027
-1;7;T;4;29;9014;12347;0,730;0,0165663
-1;7;T;5;30;395;9227;0,0428;0,000725945
-1;7;T;5;31;8832;9227;0,957;0,0162318
-1;7;T;6;32;53894;262450;0,205;0,0990484
-1;7;T;6;33;49643;262450;0,189;0,0912357
-1;7;T;6;34;59843;262450;0,228;0,109982
-1;7;T;6;35;31091;262450;0,118;0,0571402
-1;7;T;6;36;2108;262450;0,00803;0,00387416
-1;7;T;6;37;13051;262450;0,0497;0,0239856
-1;7;T;6;38;2385;262450;0,00909;0,00438324
-1;7;T;6;39;12408;262450;0,0473;0,0228039
-1;7;T;6;40;7774;262450;0,0296;0,0142873
-1;7;T;6;41;2424;262450;0,00924;0,00445492
-1;7;T;6;42;11829;262450;0,0451;0,0217398
-1;7;T;6;43;16000;262450;0,0610;0,0294054
-1;7;T;7;44;1956;12615;0,155;0,00359481
-1;7;T;7;45;732;12615;0,0580;0,00134530
-1;7;T;7;46;1906;12615;0,151;0,00350292
-1;7;T;7;47;5902;12615;0,468;0,0108469
-1;7;T;7;48;2119;12615;0,168;0,00389438
-1;7;T;8;49;84;3527;0,0238;0,000154378
-1;7;T;8;50;1491;3527;0,423;0,00274021
-1;7;T;8;51;257;3527;0,0729;0,000472324
-1;7;T;8;52;1063;3527;0,301;0,00195362
-1;7;T;8;53;632;3527;0,179;0,00116151
-1;7;T;9;57;10375;10375;1,00;0,0190676
-1;7;T;10;58;12381;25504;0,485;0,0227543
-1;7;T;10;59;444;25504;0,0174;0,000815999
-1;7;T;10;60;9906;25504;0,388;0,0182056
-1;7;T;10;63;1914;25504;0,0750;0,00351762
-1;7;T;10;64;859;25504;0,0337;0,00157870
-1;7;T;11;56;21103;34230;0,617;0,0387839
-1;7;T;11;61;12477;34230;0,365;0,0229307
-1;7;T;11;62;650;34230;0,0190;0,00119459
-1;7;F;0;0;649;3634;0,179;0,00247530
-1;7;F;0;1;27;3634;0,00743;0,000102979
-1;7;F;0;3;104;3634;0,0286;0,000396659
-1;7;F;0;4;2854;3634;0,785;0,0108852
-1;7;F;1;2;0;0;NaN;0,00000
-1;7;F;2;5;610;53796;0,0113;0,00232656
-1;7;F;2;6;622;53796;0,0116;0,00237233
-1;7;F;2;7;2995;53796;0,0557;0,0114230
-1;7;F;2;8;5533;53796;0,103;0,0211030
-1;7;F;2;9;1808;53796;0,0336;0,00689576
-1;7;F;2;10;1225;53796;0,0228;0,00467218
-1;7;F;2;11;2381;53796;0,0443;0,00908120
-1;7;F;2;12;2605;53796;0,0484;0,00993554
-1;7;F;2;13;450;53796;0,00836;0,00171631
-1;7;F;2;14;9492;53796;0,176;0,0362028
-1;7;F;2;15;855;53796;0,0159;0,00326099
-1;7;F;2;16;2512;53796;0,0467;0,00958084
-1;7;F;2;17;2919;53796;0,0543;0,0111331
-1;7;F;2;18;0;53796;0,00;0,00000
-1;7;F;2;19;975;53796;0,0181;0,00371868
-1;7;F;2;20;997;53796;0,0185;0,00380259
-1;7;F;2;21;4335;53796;0,0806;0,0165338
-1;7;F;2;22;11543;53796;0,215;0,0440253
-1;7;F;2;23;1939;53796;0,0360;0,00739540
-1;7;F;3;24;1480;9653;0,153;0,00564476
-1;7;F;3;25;4134;9653;0,428;0,0157672
-1;7;F;3;26;4039;9653;0,418;0,0154049
-1;7;F;4;27;624;6846;0,0911;0,00237995
-1;7;F;4;28;34;6846;0,00497;0,000129677
-1;7;F;4;29;6188;6846;0,904;0,0236012
-1;7;F;5;30;165;4440;0,0372;0,000629315
-1;7;F;5;31;4275;4440;0,963;0,0163050
-1;7;F;6;32;24226;136043;0,178;0,0923986
-1;7;F;6;33;28930;136043;0,213;0,110340
-1;7;F;6;34;34843;136043;0,256;0,132892
-1;7;F;6;35;16834;136043;0,124;0,0642053
-1;7;F;6;36;1442;136043;0,0106;0,00549983
-1;7;F;6;37;7044;136043;0,0518;0,0268660
-1;7;F;6;38;1293;136043;0,00950;0,00493154
-1;7;F;6;39;4231;136043;0,0311;0,0161372
-1;7;F;6;40;3642;136043;0,0268;0,0138907
-1;7;F;6;41;1157;136043;0,00850;0,00441283
-1;7;F;6;42;3521;136043;0,0259;0,0134292
-1;7;F;6;43;8880;136043;0,0653;0,0338686
-1;7;F;7;44;1392;7014;0,198;0,00530913
-1;7;F;7;45;548;7014;0,0781;0,00209009
-1;7;F;7;46;1254;7014;0,179;0,00478279
-1;7;F;7;47;2980;7014;0,425;0,0113658
-1;7;F;7;48;840;7014;0,120;0,00320378
-1;7;F;8;49;84;1663;0,0505;0,000320378
-1;7;F;8;50;624;1663;0,375;0,00237995
-1;7;F;8;51;123;1663;0,0740;0,000469125
-1;7;F;8;52;531;1663;0,319;0,00202525
-1;7;F;8;53;301;1663;0,181;0,00114802
-1;7;F;9;57;2810;2810;1,00;0,0107174
-1;7;F;10;58;8297;13083;0,634;0,0316450
-1;7;F;10;59;215;13083;0,0164;0,000820016
-1;7;F;10;60;3576;13083;0,273;0,0136390
-1;7;F;10;63;572;13083;0,0437;0,00218162
-1;7;F;10;64;423;13083;0,0323;0,00161333
-1;7;F;11;56;13501;17409;0,776;0,0514932
-1;7;F;11;61;3647;17409;0,209;0,0139098
-1;7;F;11;62;261;17409;0,0150;0,000995461
-1;7;M;0;0;830;3402;0,244;0,00294401
-1;7;M;0;1;28;3402;0,00823;9,93161e-05
-1;7;M;0;3;127;3402;0,0373;0,000450470
-1;7;M;0;4;2417;3402;0,710;0,00857311
-1;7;M;1;2;0;0;NaN;0,00000
-1;7;M;2;5;5068;82595;0,0614;0,0179762
-1;7;M;2;6;4456;82595;0,0539;0,0158055
-1;7;M;2;7;4322;82595;0,0523;0,0153302
-1;7;M;2;8;5287;82595;0,0640;0,0187530
-1;7;M;2;9;2423;82595;0,0293;0,00859439
-1;7;M;2;10;3533;82595;0,0428;0,0125316
-1;7;M;2;11;2804;82595;0,0339;0,00994580
-1;7;M;2;12;20593;82595;0,249;0,0730435
-1;7;M;2;13;409;82595;0,00495;0,00145073
-1;7;M;2;14;157;82595;0,00190;0,000556880
-1;7;M;2;15;0;82595;0,00;0,00000
-1;7;M;2;16;0;82595;0,00;0,00000
-1;7;M;2;17;0;82595;0,00;0,00000
-1;7;M;2;18;8217;82595;0,0995;0,0291457
-1;7;M;2;19;1614;82595;0,0195;0,00572487
-1;7;M;2;20;2980;82595;0,0361;0,0105701
-1;7;M;2;21;5039;82595;0,0610;0,0178734
-1;7;M;2;22;13713;82595;0,166;0,0486401
-1;7;M;2;23;1980;82595;0,0240;0,00702307
-1;7;M;3;24;1702;6694;0,254;0,00603700
-1;7;M;3;25;2631;6694;0,393;0,00933217
-1;7;M;3;26;2361;6694;0,353;0,00837448
-1;7;M;4;27;2518;5501;0,458;0,00893136
-1;7;M;4;28;157;5501;0,0285;0,000556880
-1;7;M;4;29;2826;5501;0,514;0,0100238
-1;7;M;5;30;230;4787;0,0480;0,000815811
-1;7;M;5;31;4557;4787;0,952;0,0161637
-1;7;M;6;32;29668;126407;0,235;0,105233
-1;7;M;6;33;20713;126407;0,164;0,0734691
-1;7;M;6;34;25000;126407;0,198;0,0886751
-1;7;M;6;35;14257;126407;0,113;0,0505696
-1;7;M;6;36;666;126407;0,00527;0,00236231
-1;7;M;6;37;6007;126407;0,0475;0,0213069
-1;7;M;6;38;1092;126407;0,00864;0,00387333
-1;7;M;6;39;8177;126407;0,0647;0,0290039
-1;7;M;6;40;4132;126407;0,0327;0,0146562
-1;7;M;6;41;1267;126407;0,0100;0,00449406
-1;7;M;6;42;8308;126407;0,0657;0,0294685
-1;7;M;6;43;7120;126407;0,0563;0,0252547
-1;7;M;7;44;564;5601;0,101;0,00200051
-1;7;M;7;45;184;5601;0,0329;0,000652649
-1;7;M;7;46;652;5601;0,116;0,00231265
-1;7;M;7;47;2922;5601;0,522;0,0103643
-1;7;M;7;48;1279;5601;0,228;0,00453662
-1;7;M;8;49;0;1864;0,00;0,00000
-1;7;M;8;50;867;1864;0,465;0,00307525
-1;7;M;8;51;134;1864;0,0719;0,000475299
-1;7;M;8;52;532;1864;0,285;0,00188701
-1;7;M;8;53;331;1864;0,178;0,00117406
-1;7;M;9;57;7565;7565;1,00;0,0268331
-1;7;M;10;58;4084;12421;0,329;0,0144860
-1;7;M;10;59;229;12421;0,0184;0,000812264
-1;7;M;10;60;6330;12421;0,510;0,0224525
-1;7;M;10;63;1342;12421;0,108;0,00476008
-1;7;M;10;64;436;12421;0,0351;0,00154649
-1;7;M;11;56;7602;16821;0,452;0,0269643
-1;7;M;11;61;8830;16821;0,525;0,0313201
-1;7;M;11;62;389;16821;0,0231;0,00137978
-1;8;T;0;0;1292;6596;0,196;0,00246058
-1;8;T;0;1;52;6596;0,00788;9,90327e-05
-1;8;T;0;3;202;6596;0,0306;0,000384704
-1;8;T;0;4;5050;6596;0,766;0,00961760
-1;8;T;1;2;936;936;1,00;0,00178259
-1;8;T;2;5;5685;138713;0,0410;0,0108269
-1;8;T;2;6;5061;138713;0,0365;0,00963855
-1;8;T;2;7;7160;138713;0,0516;0,0136360
-1;8;T;2;8;11008;138713;0,0794;0,0209645
-1;8;T;2;9;4310;138713;0,0311;0,00820829
-1;8;T;2;10;4892;138713;0,0353;0,00931669
-1;8;T;2;11;5429;138713;0,0391;0,0103394
-1;8;T;2;12;23887;138713;0,172;0,0454922
-1;8;T;2;13;848;138713;0,00611;0,00161500
-1;8;T;2;14;9755;138713;0,0703;0,0185782
-1;8;T;2;15;815;138713;0,00588;0,00155215
-1;8;T;2;16;2477;138713;0,0179;0,00471739
-1;8;T;2;17;3036;138713;0,0219;0,00578199
-1;8;T;2;18;8434;138713;0,0608;0,0160623
-1;8;T;2;19;2804;138713;0,0202;0,00534015
-1;8;T;2;20;4024;138713;0,0290;0,00766361
-1;8;T;2;21;9599;138713;0,0692;0,0182811
-1;8;T;2;22;25560;138713;0,184;0,0486784
-1;8;T;2;23;3929;138713;0,0283;0,00748268
-1;8;T;3;24;2595;15195;0,171;0,00494211
-1;8;T;3;25;6409;15195;0,422;0,0122058
-1;8;T;3;26;6191;15195;0,407;0,0117906
-1;8;T;4;27;2816;11711;0,240;0,00536300
-1;8;T;4;28;130;11711;0,0111;0,000247582
-1;8;T;4;29;8765;11711;0,748;0,0166927
-1;8;T;5;30;333;9480;0,0351;0,000634190
-1;8;T;5;31;9147;9480;0,965;0,0174202
-1;8;T;6;32;51614;246815;0,209;0,0982976
-1;8;T;6;33;48643;246815;0,197;0,0926394
-1;8;T;6;34;55146;246815;0,223;0,105024
-1;8;T;6;35;30442;246815;0,123;0,0579760
-1;8;T;6;36;498;246815;0,00202;0,000948429
-1;8;T;6;37;11145;246815;0,0452;0,0212254
-1;8;T;6;38;2148;246815;0,00870;0,00409081
-1;8;T;6;39;11356;246815;0,0460;0,0216272
-1;8;T;6;40;7221;246815;0,0293;0,0137522
-1;8;T;6;41;2210;246815;0,00895;0,00420889
-1;8;T;6;42;11177;246815;0,0453;0,0212863
-1;8;T;6;43;15215;246815;0,0616;0,0289766
-1;8;T;7;44;1868;11980;0,156;0,00355756
-1;8;T;7;45;760;11980;0,0634;0,00144740
-1;8;T;7;46;1885;11980;0,157;0,00358994
-1;8;T;7;47;5536;11980;0,462;0,0105432
-1;8;T;7;48;1931;11980;0,161;0,00367754
-1;8;T;8;49;73;3346;0,0218;0,000139027
-1;8;T;8;50;1340;3346;0,400;0,00255200
-1;8;T;8;51;248;3346;0,0741;0,000472310
-1;8;T;8;52;1077;3346;0,322;0,00205112
-1;8;T;8;53;608;3346;0,182;0,00115792
-1;8;T;9;57;9512;9512;1,00;0,0181154
-1;8;T;10;58;11071;23904;0,463;0,0210844
-1;8;T;10;59;517;23904;0,0216;0,000984614
-1;8;T;10;60;9643;23904;0,403;0,0183649
-1;8;T;10;63;1919;23904;0,0803;0,00365469
-1;8;T;10;64;754;23904;0,0315;0,00143597
-1;8;T;11;56;20186;32886;0,614;0,0384437
-1;8;T;11;61;12102;32886;0,368;0,0230480
-1;8;T;11;62;598;32886;0,0182;0,00113888
-1;8;F;0;0;484;3315;0,146;0,00192631
-1;8;F;0;1;25;3315;0,00754;9,94993e-05
-1;8;F;0;3;67;3315;0,0202;0,000266658
-1;8;F;0;4;2739;3315;0,826;0,0109011
-1;8;F;1;2;117;117;1,00;0,000465657
-1;8;F;2;5;679;54697;0,0124;0,00270240
-1;8;F;2;6;623;54697;0,0114;0,00247952
-1;8;F;2;7;2936;54697;0,0537;0,0116852
-1;8;F;2;8;5526;54697;0,101;0,0219933
-1;8;F;2;9;1886;54697;0,0345;0,00750623
-1;8;F;2;10;1259;54697;0,0230;0,00501079
-1;8;F;2;11;2438;54697;0,0446;0,00970317
-1;8;F;2;12;2832;54697;0,0518;0,0112713
-1;8;F;2;13;414;54697;0,00757;0,00164771
-1;8;F;2;14;9616;54697;0,176;0,0382714
-1;8;F;2;15;815;54697;0,0149;0,00324368
-1;8;F;2;16;2477;54697;0,0453;0,00985839
-1;8;F;2;17;3036;54697;0,0555;0,0120832
-1;8;F;2;18;0;54697;0,00;0,00000
-1;8;F;2;19;1047;54697;0,0191;0,00416703
-1;8;F;2;20;1030;54697;0,0188;0,00409937
-1;8;F;2;21;4479;54697;0,0819;0,0178263
-1;8;F;2;22;11647;54697;0,213;0,0463547
-1;8;F;2;23;1957;54697;0,0358;0,00778881
-1;8;F;3;24;1412;9184;0,154;0,00561972
-1;8;F;3;25;3875;9184;0,422;0,0154224
-1;8;F;3;26;3897;9184;0,424;0,0155100
-1;8;F;4;27;567;6636;0,0854;0,00225664
-1;8;F;4;28;21;6636;0,00316;8,35794e-05
-1;8;F;4;29;6048;6636;0,911;0,0240709
-1;8;F;5;30;143;4746;0,0301;0,000569136
-1;8;F;5;31;4603;4746;0,970;0,0183198
-1;8;F;6;32;23110;127253;0,182;0,0919772
-1;8;F;6;33;28045;127253;0,220;0,111618
-1;8;F;6;34;32300;127253;0,254;0,128553
-1;8;F;6;35;16522;127253;0,130;0,0657571
-1;8;F;6;36;325;127253;0,00255;0,00129349
-1;8;F;6;37;5745;127253;0,0451;0,0228649
-1;8;F;6;38;1171;127253;0,00920;0,00466055
-1;8;F;6;39;3894;127253;0,0306;0,0154980
-1;8;F;6;40;3273;127253;0,0257;0,0130265
-1;8;F;6;41;1017;127253;0,00799;0,00404763
-1;8;F;6;42;3276;127253;0,0257;0,0130384
-1;8;F;6;43;8575;127253;0,0674;0,0341283
-1;8;F;7;44;1324;6723;0,197;0,00526948
-1;8;F;7;45;593;6723;0,0882;0,00236012
-1;8;F;7;46;1230;6723;0,183;0,00489537
-1;8;F;7;47;2810;6723;0,418;0,0111837
-1;8;F;7;48;766;6723;0,114;0,00304866
-1;8;F;8;49;73;1479;0,0494;0,000290538
-1;8;F;8;50;507;1479;0,343;0,00201785
-1;8;F;8;51;115;1479;0,0778;0,000457697
-1;8;F;8;52;491;1479;0,332;0,00195417
-1;8;F;8;53;293;1479;0,198;0,00116613
-1;8;F;9;57;2569;2569;1,00;0,0102246
-1;8;F;10;58;7375;12159;0,607;0,0293523
-1;8;F;10;59;211;12159;0,0174;0,000839774
-1;8;F;10;60;3577;12159;0,294;0,0142364
-1;8;F;10;63;623;12159;0,0512;0,00247952
-1;8;F;10;64;373;12159;0,0307;0,00148453
-1;8;F;11;56;12779;16574;0,771;0,0508601
-1;8;F;11;61;3560;16574;0,215;0,0141687
-1;8;F;11;62;235;16574;0,0142;0,000935294
-1;8;M;0;0;808;3281;0,246;0,00295083
-1;8;M;0;1;27;3281;0,00823;9,86046e-05
-1;8;M;0;3;135;3281;0,0411;0,000493023
-1;8;M;0;4;2311;3281;0,704;0,00843982
-1;8;M;1;2;819;819;1,00;0,00299101
-1;8;M;2;5;5006;84016;0,0596;0,0182820
-1;8;M;2;6;4438;84016;0,0528;0,0162077
-1;8;M;2;7;4224;84016;0,0503;0,0154261
-1;8;M;2;8;5482;84016;0,0652;0,0200204
-1;8;M;2;9;2424;84016;0,0289;0,00885250
-1;8;M;2;10;3633;84016;0,0432;0,0132678
-1;8;M;2;11;2991;84016;0,0356;0,0109232
-1;8;M;2;12;21055;84016;0,251;0,0768933
-1;8;M;2;13;434;84016;0,00517;0,00158498
-1;8;M;2;14;139;84016;0,00165;0,000507631
-1;8;M;2;15;0;84016;0,00;0,00000
-1;8;M;2;16;0;84016;0,00;0,00000
-1;8;M;2;17;0;84016;0,00;0,00000
-1;8;M;2;18;8434;84016;0,100;0,0308011
-1;8;M;2;19;1757;84016;0,0209;0,00641660
-1;8;M;2;20;2994;84016;0,0356;0,0109342
-1;8;M;2;21;5120;84016;0,0609;0,0186983
-1;8;M;2;22;13913;84016;0,166;0,0508106
-1;8;M;2;23;1972;84016;0,0235;0,00720179
-1;8;M;3;24;1183;6011;0,197;0,00432034
