ville;année;sexe;categorie;maladie;deces_maladie;deces_categorie;pourcentage_categorie;pourcentage_ville
3;7;F;0;0;6;15;0,400;0,00443787
3;7;F;0;1;0;15;0,00;0,00000
3;7;F;0;3;1;15;0,0667;0,000739645
3;7;F;0;4;8;15;0,533;0,00591716
3;7;F;1;2;0;0;NaN;0,00000
3;7;F;2;5;4;299;0,0134;0,00295858
3;7;F;2;6;5;299;0,0167;0,00369822
3;7;F;2;7;17;299;0,0569;0,0125740
3;7;F;2;8;23;299;0,0769;0,0170118
3;7;F;2;9;4;299;0,0134;0,00295858
3;7;F;2;10;5;299;0,0167;0,00369822
3;7;F;2;11;12;299;0,0401;0,00887574
3;7;F;2;12;16;299;0,0535;0,0118343
3;7;F;2;13;3;299;0,0100;0,00221893
3;7;F;2;14;57;299;0,191;0,0421598
3;7;F;2;15;1;299;0,00334;0,000739645
3;7;F;2;16;15;299;0,0502;0,0110947
3;7;F;2;17;16;299;0,0535;0,0118343
3;7;F;2;18;0;299;0,00;0,00000
3;7;F;2;19;8;299;0,0268;0,00591716
3;7;F;2;20;8;299;0,0268;0,00591716
3;7;F;2;21;35;299;0,117;0,0258876
3;7;F;2;22;54;299;0,181;0,0399408
3;7;F;2;23;16;299;0,0535;0,0118343
3;7;F;3;24;5;48;0,104;0,00369822
3;7;F;3;25;29;48;0,604;0,0214497
3;7;F;3;26;14;48;0,292;0,0103550
3;7;F;4;27;0;14;0,00;0,00000
3;7;F;4;28;0;14;0,00;0,00000
3;7;F;4;29;14;14;1,00;0,0103550
3;7;F;5;30;1;23;0,0435;0,000739645
3;7;F;5;31;22;23;0,957;0,0162722
3;7;F;6;32;105;688;0,153;0,0776627
3;7;F;6;33;131;688;0,190;0,0968935
3;7;F;6;34;226;688;0,328;0,167160
3;7;F;6;35;72;688;0,105;0,0532544
3;7;F;6;36;6;688;0,00872;0,00443787
3;7;F;6;37;27;688;0,0392;0,0199704
3;7;F;6;38;5;688;0,00727;0,00369822
3;7;F;6;39;21;688;0,0305;0,0155325
3;7;F;6;40;18;688;0,0262;0,0133136
3;7;F;6;41;7;688;0,0102;0,00517751
3;7;F;6;42;12;688;0,0174;0,00887574
3;7;F;6;43;58;688;0,0843;0,0428994
3;7;F;7;44;2;28;0,0714;0,00147929
3;7;F;7;45;5;28;0,179;0,00369822
3;7;F;7;46;4;28;0,143;0,00295858
3;7;F;7;47;12;28;0,429;0,00887574
3;7;F;7;48;5;28;0,179;0,00369822
3;7;F;8;49;0;11;0,00;0,00000
3;7;F;8;50;3;11;0,273;0,00221893
3;7;F;8;51;1;11;0,0909;0,000739645
3;7;F;8;52;5;11;0,455;0,00369822
3;7;F;8;53;2;11;0,182;0,00147929
3;7;F;9;57;14;14;1,00;0,0103550
3;7;F;10;58;40;65;0,615;0,0295858
3;7;F;10;59;0;65;0,00;0,00000
3;7;F;10;60;20;65;0,308;0,0147929
3;7;F;10;63;1;65;0,0154;0,000739645
3;7;F;10;64;4;65;0,0615;0,00295858
3;7;F;11;56;62;71;0,873;0,0458580
3;7;F;11;61;8;71;0,113;0,00591716
3;7;F;11;62;1;71;0,0141;0,000739645
3;7;M;0;0;2;15;0,133;0,00134862
3;7;M;0;1;0;15;0,00;0,00000
3;7;M;0;3;2;15;0,133;0,00134862
3;7;M;0;4;11;15;0,733;0,00741740
3;7;M;1;2;0;0;NaN;0,00000
3;7;M;2;5;14;457;0,0306;0,00944032
3;7;M;2;6;18;457;0,0394;0,0121376
3;7;M;2;7;22;457;0,0481;0,0148348
3;7;M;2;8;31;457;0,0678;0,0209036
3;7;M;2;9;19;457;0,0416;0,0128119
3;7;M;2;10;18;457;0,0394;0,0121376
3;7;M;2;11;15;457;0,0328;0,0101146
3;7;M;2;12;119;457;0,260;0,0802428
3;7;M;2;13;2;457;0,00438;0,00134862
3;7;M;2;14;1;457;0,00219;0,000674309
3;7;M;2;15;0;457;0,00;0,00000
3;7;M;2;16;0;457;0,00;0,00000
3;7;M;2;17;0;457;0,00;0,00000
3;7;M;2;18;51;457;0,112;0,0343898
3;7;M;2;19;7;457;0,0153;0,00472016
3;7;M;2;20;26;457;0,0569;0,0175320
3;7;M;2;21;26;457;0,0569;0,0175320
3;7;M;2;22;71;457;0,155;0,0478759
3;7;M;2;23;17;457;0,0372;0,0114633
3;7;M;3;24;7;37;0,189;0,00472016
3;7;M;3;25;20;37;0,541;0,0134862
3;7;M;3;26;10;37;0,270;0,00674309
3;7;M;4;27;4;14;0,286;0,00269724
3;7;M;4;28;0;14;0,00;0,00000
3;7;M;4;29;10;14;0,714;0,00674309
3;7;M;5;30;2;22;0,0909;0,00134862
3;7;M;5;31;20;22;0,909;0,0134862
3;7;M;6;32;195;660;0,295;0,131490
3;7;M;6;33;78;660;0,118;0,0525961
3;7;M;6;34;153;660;0,232;0,103169
3;7;M;6;35;68;660;0,103;0,0458530
3;7;M;6;36;2;660;0,00303;0,00134862
3;7;M;6;37;31;660;0,0470;0,0209036
3;7;M;6;38;7;660;0,0106;0,00472016
3;7;M;6;39;36;660;0,0545;0,0242751
3;7;M;6;40;21;660;0,0318;0,0141605
3;7;M;6;41;8;660;0,0121;0,00539447
3;7;M;6;42;23;660;0,0348;0,0155091
3;7;M;6;43;38;660;0,0576;0,0256237
3;7;M;7;44;3;25;0,120;0,00202293
3;7;M;7;45;1;25;0,0400;0,000674309
3;7;M;7;46;4;25;0,160;0,00269724
3;7;M;7;47;13;25;0,520;0,00876601
3;7;M;7;48;4;25;0,160;0,00269724
3;7;M;8;49;0;8;0,00;0,00000
3;7;M;8;50;2;8;0,250;0,00134862
3;7;M;8;51;0;8;0,00;0,00000
3;7;M;8;52;4;8;0,500;0,00269724
3;7;M;8;53;2;8;0,250;0,00134862
3;7;M;9;57;31;31;1,00;0,0209036
3;7;M;10;58;18;47;0,383;0,0121376
3;7;M;10;59;0;47;0,00;0,00000
3;7;M;10;60;25;47;0,532;0,0168577
3;7;M;10;63;3;47;0,0638;0,00202293
3;7;M;10;64;1;47;0,0213;0,000674309
3;7;M;11;56;37;48;0,771;0,0249494
3;7;M;11;61;10;48;0,208;0,00674309
3;7;M;11;62;1;48;0,0208;0,000674309
3;8;T;0;0;4;30;0,133;0,00138504
3;8;T;0;1;0;30;0,00;0,00000
3;8;T;0;3;2;30;0,0667;0,000692521
3;8;T;0;4;24;30;0,800;0,00831025
3;8;T;1;2;5;5;1,00;0,00173130
3;8;T;2;5;14;803;0,0174;0,00484765
3;8;T;2;6;18;803;0,0224;0,00623269
3;8;T;2;7;23;803;0,0286;0,00796399
3;8;T;2;8;72;803;0,0897;0,0249307
3;8;T;2;9;22;803;0,0274;0,00761773
3;8;T;2;10;28;803;0,0349;0,00969529
3;8;T;2;11;38;803;0,0473;0,0131579
3;8;T;2;12;160;803;0,199;0,0554017
3;8;T;2;13;5;803;0,00623;0,00173130
3;8;T;2;14;70;803;0,0872;0,0242382
3;8;T;2;15;8;803;0,00996;0,00277008
3;8;T;2;16;15;803;0,0187;0,00519391
3;8;T;2;17;17;803;0,0212;0,00588643
3;8;T;2;18;46;803;0,0573;0,0159280
3;8;T;2;19;16;803;0,0199;0,00554017
3;8;T;2;20;30;803;0,0374;0,0103878
3;8;T;2;21;66;803;0,0822;0,0228532
3;8;T;2;22;128;803;0,159;0,0443213
3;8;T;2;23;27;803;0,0336;0,00934903
3;8;T;3;24;14;65;0,215;0,00484765
3;8;T;3;25;30;65;0,462;0,0103878
3;8;T;3;26;21;65;0,323;0,00727147
3;8;T;4;27;1;32;0,0313;0,000346260
3;8;T;4;28;1;32;0,0313;0,000346260
3;8;T;4;29;30;32;0,938;0,0103878
3;8;T;5;30;2;55;0,0364;0,000692521
3;8;T;5;31;53;55;0,964;0,0183518
3;8;T;6;32;313;1334;0,235;0,108380
3;8;T;6;33;192;1334;0,144;0,0664820
3;8;T;6;34;403;1334;0,302;0,139543
3;8;T;6;35;151;1334;0,113;0,0522853
3;8;T;6;36;5;1334;0,00375;0,00173130
3;8;T;6;37;42;1334;0,0315;0,0145429
3;8;T;6;38;20;1334;0,0150;0,00692521
3;8;T;6;39;57;1334;0,0427;0,0197368
3;8;T;6;40;26;1334;0,0195;0,00900277
3;8;T;6;41;18;1334;0,0135;0,00623269
3;8;T;6;42;31;1334;0,0232;0,0107341
3;8;T;6;43;76;1334;0,0570;0,0263158
3;8;T;7;44;4;55;0,0727;0,00138504
3;8;T;7;45;2;55;0,0364;0,000692521
3;8;T;7;46;13;55;0,236;0,00450139
3;8;T;7;47;28;55;0,509;0,00969529
3;8;T;7;48;8;55;0,145;0,00277008
3;8;T;8;49;0;15;0,00;0,00000
3;8;T;8;50;4;15;0,267;0,00138504
3;8;T;8;51;2;15;0,133;0,000692521
3;8;T;8;52;7;15;0,467;0,00242382
3;8;T;8;53;2;15;0,133;0,000692521
3;8;T;9;57;33;33;1,00;0,0114266
3;8;T;10;58;54;108;0,500;0,0186981
3;8;T;10;59;0;108;0,00;0,00000
3;8;T;10;60;41;108;0,380;0,0141967
3;8;T;10;63;11;108;0,102;0,00380886
3;8;T;10;64;2;108;0,0185;0,000692521
3;8;T;11;56;99;109;0,908;0,0342798
3;8;T;11;61;10;109;0,0917;0,00346260
3;8;T;11;62;0;109;0,00;0,00000
3;8;F;0;0;2;14;0,143;0,00142349
3;8;F;0;1;0;14;0,00;0,00000
3;8;F;0;3;0;14;0,00;0,00000
3;8;F;0;4;12;14;0,857;0,00854093
3;8;F;1;2;1;1;1,00;0,000711744
3;8;F;2;5;5;356;0,0140;0,00355872
3;8;F;2;6;3;356;0,00843;0,00213523
3;8;F;2;7;8;356;0,0225;0,00569395
3;8;F;2;8;45;356;0,126;0,0320285
3;8;F;2;9;16;356;0,0449;0,0113879
3;8;F;2;10;8;356;0,0225;0,00569395
3;8;F;2;11;17;356;0,0478;0,0120996
3;8;F;2;12;25;356;0,0702;0,0177936
3;8;F;2;13;3;356;0,00843;0,00213523
3;8;F;2;14;69;356;0,194;0,0491103
3;8;F;2;15;8;356;0,0225;0,00569395
3;8;F;2;16;15;356;0,0421;0,0106762
3;8;F;2;17;17;356;0,0478;0,0120996
3;8;F;2;18;0;356;0,00;0,00000
3;8;F;2;19;4;356;0,0112;0,00284698
3;8;F;2;20;5;356;0,0140;0,00355872
3;8;F;2;21;29;356;0,0815;0,0206406
3;8;F;2;22;64;356;0,180;0,0455516
3;8;F;2;23;15;356;0,0421;0,0106762
3;8;F;3;24;7;43;0,163;0,00498221
3;8;F;3;25;21;43;0,488;0,0149466
3;8;F;3;26;15;43;0,349;0,0106762
3;8;F;4;27;0;21;0,00;0,00000
3;8;F;4;28;0;21;0,00;0,00000
3;8;F;4;29;21;21;1,00;0,0149466
3;8;F;5;30;1;34;0,0294;0,000711744
3;8;F;5;31;33;34;0,971;0,0234875
3;8;F;6;32;127;677;0,188;0,0903915
3;8;F;6;33;116;677;0,171;0,0825623
3;8;F;6;34;232;677;0,343;0,165125
3;8;F;6;35;74;677;0,109;0,0526690
3;8;F;6;36;1;677;0,00148;0,000711744
3;8;F;6;37;20;677;0,0295;0,0142349
3;8;F;6;38;12;677;0,0177;0,00854093
3;8;F;6;39;16;677;0,0236;0,0113879
3;8;F;6;40;13;677;0,0192;0,00925267
3;8;F;6;41;14;677;0,0207;0,00996441
3;8;F;6;42;8;677;0,0118;0,00569395
3;8;F;6;43;44;677;0,0650;0,0313167
3;8;F;7;44;2;24;0,0833;0,00142349
3;8;F;7;45;1;24;0,0417;0,000711744
3;8;F;7;46;8;24;0,333;0,00569395
3;8;F;7;47;12;24;0,500;0,00854093
3;8;F;7;48;1;24;0,0417;0,000711744
3;8;F;8;49;0;8;0,00;0,00000
3;8;F;8;50;2;8;0,250;0,00142349
3;8;F;8;51;2;8;0,250;0,00142349
3;8;F;8;52;3;8;0,375;0,00213523
3;8;F;8;53;1;8;0,125;0,000711744
3;8;F;9;57;8;8;1,00;0,00569395
3;8;F;10;58;34;59;0,576;0,0241993
3;8;F;10;59;0;59;0,00;0,00000
3;8;F;10;60;19;59;0,322;0,0135231
3;8;F;10;63;4;59;0,0678;0,00284698
3;8;F;10;64;2;59;0,0339;0,00142349
3;8;F;11;56;71;74;0,959;0,0505338
3;8;F;11;61;3;74;0,0405;0,00213523
3;8;F;11;62;0;74;0,00;0,00000
3;8;M;0;0;2;16;0,125;0,00134862
3;8;M;0;1;0;16;0,00;0,00000
3;8;M;0;3;2;16;0,125;0,00134862
3;8;M;0;4;12;16;0,750;0,00809171
3;8;M;1;2;4;4;1,00;0,00269724
3;8;M;2;5;9;447;0,0201;0,00606878
3;8;M;2;6;15;447;0,0336;0,0101146
3;8;M;2;7;15;447;0,0336;0,0101146
3;8;M;2;8;27;447;0,0604;0,0182063
3;8;M;2;9;6;447;0,0134;0,00404585
3;8;M;2;10;20;447;0,0447;0,0134862
3;8;M;2;11;21;447;0,0470;0,0141605
3;8;M;2;12;135;447;0,302;0,0910317
3;8;M;2;13;2;447;0,00447;0,00134862
3;8;M;2;14;1;447;0,00224;0,000674309
3;8;M;2;15;0;447;0,00;0,00000
3;8;M;2;16;0;447;0,00;0,00000
3;8;M;2;17;0;447;0,00;0,00000
3;8;M;2;18;46;447;0,103;0,0310182
3;8;M;2;19;12;447;0,0268;0,00809171
3;8;M;2;20;25;447;0,0559;0,0168577
3;8;M;2;21;37;447;0,0828;0,0249494
3;8;M;2;22;64;447;0,143;0,0431558
3;8;M;2;23;12;447;0,0268;0,00809171
3;8;M;3;24;7;22;0,318;0,00472016
3;8;M;3;25;9;22;0,409;0,00606878
3;8;M;3;26;6;22;0,273;0,00404585
3;8;M;4;27;1;11;0,0909;0,000674309
3;8;M;4;28;1;11;0,0909;0,000674309
3;8;M;4;29;9;11;0,818;0,00606878
3;8;M;5;30;1;21;0,0476;0,000674309
3;8;M;5;31;20;21;0,952;0,0134862
3;8;M;6;32;186;657;0,283;0,125421
3;8;M;6;33;76;657;0,116;0,0512475
3;8;M;6;34;171;657;0,260;0,115307
3;8;M;6;35;77;657;0,117;0,0519218
3;8;M;6;36;4;657;0,00609;0,00269724
3;8;M;6;37;22;657;0,0335;0,0148348
3;8;M;6;38;8;657;0,0122;0,00539447
3;8;M;6;39;41;657;0,0624;0,0276467
3;8;M;6;40;13;657;0,0198;0,00876601
3;8;M;6;41;4;657;0,00609;0,00269724
3;8;M;6;42;23;657;0,0350;0,0155091
3;8;M;6;43;32;657;0,0487;0,0215779
3;8;M;7;44;2;31;0,0645;0,00134862
3;8;M;7;45;1;31;0,0323;0,000674309
3;8;M;7;46;5;31;0,161;0,00337154
3;8;M;7;47;16;31;0,516;0,0107889
3;8;M;7;48;7;31;0,226;0,00472016
3;8;M;8;49;0;7;0,00;0,00000
3;8;M;8;50;2;7;0,286;0,00134862
3;8;M;8;51;0;7;0,00;0,00000
3;8;M;8;52;4;7;0,571;0,00269724
3;8;M;8;53;1;7;0,143;0,000674309
3;8;M;9;57;25;25;1,00;0,0168577
3;8;M;10;58;20;49;0,408;0,0134862
3;8;M;10;59;0;49;0,00;0,00000
3;8;M;10;60;22;49;0,449;0,0148348
3;8;M;10;63;7;49;0,143;0,00472016
3;8;M;10;64;0;49;0,00;0,00000
3;8;M;11;56;28;35;0,800;0,0188806
3;8;M;11;61;7;35;0,200;0,00472016
3;8;M;11;62;0;35;0,00;0,00000
3;9;T;0;0;9;36;0,250;0,00333828
3;9;T;0;1;0;36;0,00;0,00000
3;9;T;0;3;3;36;0,0833;0,00111276
3;9;T;0;4;24;36;0,667;0,00890208
3;9;T;1;2;11;11;1,00;0,00408012
3;9;T;2;5;17;734;0,0232;0,00630564
3;9;T;2;6;13;734;0,0177;0,00482196
3;9;T;2;7;22;734;0,0300;0,00816024
3;9;T;2;8;68;734;0,0926;0,0252226
3;9;T;2;9;6;734;0,00817;0,00222552
3;9;T;2;10;24;734;0,0327;0,00890208
3;9;T;2;11;31;734;0,0422;0,0114985
3;9;T;2;12;147;734;0,200;0,0545252
3;9;T;2;13;6;734;0,00817;0,00222552
3;9;T;2;14;63;734;0,0858;0,0233680
3;9;T;2;15;6;734;0,00817;0,00222552
3;9;T;2;16;18;734;0,0245;0,00667656
3;9;T;2;17;21;734;0,0286;0,00778932
3;9;T;2;18;43;734;0,0586;0,0159496
3;9;T;2;19;13;734;0,0177;0,00482196
3;9;T;2;20;25;734;0,0341;0,00927300
3;9;T;2;21;68;734;0,0926;0,0252226
3;9;T;2;22;123;734;0,168;0,0456231
3;9;T;2;23;20;734;0,0272;0,00741840
3;9;T;3;24;10;62;0,161;0,00370920
3;9;T;3;25;35;62;0,565;0,0129822
3;9;T;3;26;17;62;0,274;0,00630564
3;9;T;4;27;4;25;0,160;0,00148368
3;9;T;4;28;1;25;0,0400;0,000370920
3;9;T;4;29;20;25;0,800;0,00741840
3;9;T;5;30;4;55;0,0727;0,00148368
3;9;T;5;31;51;55;0,927;0,0189169
3;9;T;6;32;296;1279;0,231;0,109792
3;9;T;6;33;193;1279;0,151;0,0715875
3;9;T;6;34;365;1279;0,285;0,135386
3;9;T;6;35;150;1279;0,117;0,0556380
3;9;T;6;36;11;1279;0,00860;0,00408012
3;9;T;6;37;50;1279;0,0391;0,0185460
3;9;T;6;38;10;1279;0,00782;0,00370920
3;9;T;6;39;60;1279;0,0469;0,0222552
3;9;T;6;40;26;1279;0,0203;0,00964392
3;9;T;6;41;12;1279;0,00938;0,00445104
3;9;T;6;42;37;1279;0,0289;0,0137240
3;9;T;6;43;69;1279;0,0539;0,0255935
3;9;T;7;44;2;44;0,0455;0,000741840
3;9;T;7;45;1;44;0,0227;0,000370920
3;9;T;7;46;11;44;0,250;0,00408012
3;9;T;7;47;21;44;0,477;0,00778932
3;9;T;7;48;9;44;0,205;0,00333828
3;9;T;8;49;0;20;0,00;0,00000
3;9;T;8;50;5;20;0,250;0,00185460
3;9;T;8;51;2;20;0,100;0,000741840
3;9;T;8;52;7;20;0,350;0,00259644
3;9;T;8;53;6;20;0,300;0,00222552
3;9;T;9;57;36;36;1,00;0,0133531
3;9;T;10;58;52;91;0,571;0,0192878
3;9;T;10;59;0;91;0,00;0,00000
3;9;T;10;60;38;91;0,418;0,0140950
3;9;T;10;63;0;91;0,00;0,00000
3;9;T;10;64;1;91;0,0110;0,000370920
3;9;T;11;56;109;116;0,940;0,0404303
3;9;T;11;61;7;116;0,0603;0,00259644
3;9;T;11;62;0;116;0,00;0,00000
3;9;F;0;0;2;18;0,111;0,00155039
3;9;F;0;1;0;18;0,00;0,00000
3;9;F;0;3;2;18;0,111;0,00155039
3;9;F;0;4;14;18;0,778;0,0108527
3;9;F;1;2;1;1;1,00;0,000775194
3;9;F;2;5;4;297;0,0135;0,00310078
3;9;F;2;6;5;297;0,0168;0,00387597
3;9;F;2;7;9;297;0,0303;0,00697674
3;9;F;2;8;34;297;0,114;0,0263566
3;9;F;2;9;4;297;0,0135;0,00310078
3;9;F;2;10;5;297;0,0168;0,00387597
3;9;F;2;11;10;297;0,0337;0,00775194
3;9;F;2;12;15;297;0,0505;0,0116279
3;9;F;2;13;4;297;0,0135;0,00310078
3;9;F;2;14;62;297;0,209;0,0480620
3;9;F;2;15;6;297;0,0202;0,00465116
3;9;F;2;16;18;297;0,0606;0,0139535
3;9;F;2;17;21;297;0,0707;0,0162791
3;9;F;2;18;0;297;0,00;0,00000
3;9;F;2;19;5;297;0,0168;0,00387597
3;9;F;2;20;7;297;0,0236;0,00542636
3;9;F;2;21;32;297;0,108;0,0248062
3;9;F;2;22;48;297;0,162;0,0372093
3;9;F;2;23;8;297;0,0269;0,00620155
3;9;F;3;24;3;35;0,0857;0,00232558
3;9;F;3;25;22;35;0,629;0,0170543
3;9;F;3;26;10;35;0,286;0,00775194
3;9;F;4;27;0;10;0,00;0,00000
3;9;F;4;28;1;10;0,100;0,000775194
3;9;F;4;29;9;10;0,900;0,00697674
3;9;F;5;30;3;30;0,100;0,00232558
3;9;F;5;31;27;30;0,900;0,0209302
3;9;F;6;32;124;663;0,187;0,0961240
3;9;F;6;33;114;663;0,172;0,0883721
3;9;F;6;34;217;663;0,327;0,168217
3;9;F;6;35;76;663;0,115;0,0589147
3;9;F;6;36;7;663;0,0106;0,00542636
3;9;F;6;37;23;663;0,0347;0,0178295
3;9;F;6;38;8;663;0,0121;0,00620155
3;9;F;6;39;22;663;0,0332;0,0170543
3;9;F;6;40;12;663;0,0181;0,00930233
3;9;F;6;41;7;663;0,0106;0,00542636
3;9;F;6;42;13;663;0,0196;0,0100775
3;9;F;6;43;40;663;0,0603;0,0310078
3;9;F;7;44;1;21;0,0476;0,000775194
3;9;F;7;45;1;21;0,0476;0,000775194
3;9;F;7;46;7;21;0,333;0,00542636
3;9;F;7;47;9;21;0,429;0,00697674
3;9;F;7;48;3;21;0,143;0,00232558
3;9;F;8;49;0;12;0,00;0,00000
3;9;F;8;50;4;12;0,333;0,00310078
3;9;F;8;51;1;12;0,0833;0,000775194
3;9;F;8;52;3;12;0,250;0,00232558
3;9;F;8;53;4;12;0,333;0,00310078
3;9;F;9;57;9;9;1,00;0,00697674
3;9;F;10;58;38;54;0,704;0,0294574
3;9;F;10;59;0;54;0,00;0,00000
3;9;F;10;60;15;54;0,278;0,0116279
3;9;F;10;63;0;54;0,00;0,00000
3;9;F;10;64;1;54;0,0185;0,000775194
3;9;F;11;56;69;69;1,00;0,0534884
3;9;F;11;61;0;69;0,00;0,00000
3;9;F;11;62;0;69;0,00;0,00000
3;9;M;0;0;7;18;0,389;0,00497866
3;9;M;0;1;0;18;0,00;0,00000
3;9;M;0;3;1;18;0,0556;0,000711238
3;9;M;0;4;10;18;0,556;0,00711238
3;9;M;1;2;10;10;1,00;0,00711238
3;9;M;2;5;13;437;0,0297;0,00924609
3;9;M;2;6;8;437;0,0183;0,00568990
3;9;M;2;7;13;437;0,0297;0,00924609
3;9;M;2;8;34;437;0,0778;0,0241821
3;9;M;2;9;2;437;0,00458;0,00142248
3;9;M;2;10;19;437;0,0435;0,0135135
3;9;M;2;11;21;437;0,0481;0,0149360
3;9;M;2;12;132;437;0,302;0,0938834
3;9;M;2;13;2;437;0,00458;0,00142248
3;9;M;2;14;1;437;0,00229;0,000711238
3;9;M;2;15;0;437;0,00;0,00000
3;9;M;2;16;0;437;0,00;0,00000
3;9;M;2;17;0;437;0,00;0,00000
3;9;M;2;18;43;437;0,0984;0,0305832
3;9;M;2;19;8;437;0,0183;0,00568990
3;9;M;2;20;18;437;0,0412;0,0128023
3;9;M;2;21;36;437;0,0824;0,0256046
3;9;M;2;22;75;437;0,172;0,0533428
3;9;M;2;23;12;437;0,0275;0,00853485
3;9;M;3;24;7;27;0,259;0,00497866
3;9;M;3;25;13;27;0,481;0,00924609
3;9;M;3;26;7;27;0,259;0,00497866
3;9;M;4;27;4;15;0,267;0,00284495
3;9;M;4;28;0;15;0,00;0,00000
3;9;M;4;29;11;15;0,733;0,00782361
3;9;M;5;30;1;25;0,0400;0,000711238
3;9;M;5;31;24;25;0,960;0,0170697
3;9;M;6;32;172;616;0,279;0,122333
3;9;M;6;33;79;616;0,128;0,0561878
3;9;M;6;34;148;616;0,240;0,105263
3;9;M;6;35;74;616;0,120;0,0526316
3;9;M;6;36;4;616;0,00649;0,00284495
3;9;M;6;37;27;616;0,0438;0,0192034
3;9;M;6;38;2;616;0,00325;0,00142248
3;9;M;6;39;38;616;0,0617;0,0270270
3;9;M;6;40;14;616;0,0227;0,00995733
3;9;M;6;41;5;616;0,00812;0,00355619
3;9;M;6;42;24;616;0,0390;0,0170697
3;9;M;6;43;29;616;0,0471;0,0206259
3;9;M;7;44;1;23;0,0435;0,000711238
3;9;M;7;45;0;23;0,00;0,00000
3;9;M;7;46;4;23;0,174;0,00284495
3;9;M;7;47;12;23;0,522;0,00853485
3;9;M;7;48;6;23;0,261;0,00426743
3;9;M;8;49;0;8;0,00;0,00000
3;9;M;8;50;1;8;0,125;0,000711238
3;9;M;8;51;1;8;0,125;0,000711238
3;9;M;8;52;4;8;0,500;0,00284495
3;9;M;8;53;2;8;0,250;0,00142248
3;9;M;9;57;27;27;1,00;0,0192034
3;9;M;10;58;14;37;0,378;0,00995733
3;9;M;10;59;0;37;0,00;0,00000
3;9;M;10;60;23;37;0,622;0,0163585
3;9;M;10;63;0;37;0,00;0,00000
3;9;M;10;64;0;37;0,00;0,00000
3;9;M;11;56;40;47;0,851;0,0284495
3;9;M;11;61;7;47;0,149;0,00497866
3;9;M;11;62;0;47;0,00;0,00000
3;10;T;0;0;7;27;0,259;0,00249022
3;10;T;0;1;0;27;0,00;0,00000
3;10;T;0;3;1;27;0,0370;0,000355745
3;10;T;0;4;19;27;0,704;0,00675916
3;10;T;1;2;21;21;1,00;0,00747065
3;10;T;2;5;19;788;0,0241;0,00675916
3;10;T;2;6;13;788;0,0165;0,00462469
3;10;T;2;7;35;788;0,0444;0,0124511
3;10;T;2;8;65;788;0,0825;0,0231234
3;10;T;2;9;16;788;0,0203;0,00569192
3;10;T;2;10;20;788;0,0254;0,00711491
3;10;T;2;11;31;788;0,0393;0,0110281
3;10;T;2;12;160;788;0,203;0,0569192
3;10;T;2;13;2;788;0,00254;0,000711491
3;10;T;2;14;59;788;0,0749;0,0209890
3;10;T;2;15;8;788;0,0102;0,00284596
3;10;T;2;16;18;788;0,0228;0,00640342
3;10;T;2;17;17;788;0,0216;0,00604767
3;10;T;2;18;53;788;0,0673;0,0188545
3;10;T;2;19;22;788;0,0279;0,00782640
3;10;T;2;20;27;788;0,0343;0,00960512
3;10;T;2;21;61;788;0,0774;0,0217005
3;10;T;2;22;134;788;0,170;0,0476699
3;10;T;2;23;28;788;0,0355;0,00996087
3;10;T;3;24;9;71;0,127;0,00320171
3;10;T;3;25;41;71;0,577;0,0145856
3;10;T;3;26;21;71;0,296;0,00747065
3;10;T;4;27;6;28;0,214;0,00213447
3;10;T;4;28;1;28;0,0357;0,000355745
3;10;T;4;29;21;28;0,750;0,00747065
3;10;T;5;30;2;67;0,0299;0,000711491
3;10;T;5;31;65;67;0,970;0,0231234
3;10;T;6;32;241;1212;0,199;0,0857346
3;10;T;6;33;224;1212;0,185;0,0796869
3;10;T;6;34;328;1212;0,271;0,116684
3;10;T;6;35;148;1212;0,122;0,0526503
3;10;T;6;36;4;1212;0,00330;0,00142298
3;10;T;6;37;50;1212;0,0413;0,0177873
3;10;T;6;38;18;1212;0,0149;0,00640342
3;10;T;6;39;44;1212;0,0363;0,0156528
3;10;T;6;40;31;1212;0,0256;0,0110281
3;10;T;6;41;6;1212;0,00495;0,00213447
3;10;T;6;42;41;1212;0,0338;0,0145856
3;10;T;6;43;77;1212;0,0635;0,0273924
3;10;T;7;44;12;55;0,218;0,00426894
3;10;T;7;45;2;55;0,0364;0,000711491
3;10;T;7;46;9;55;0,164;0,00320171
3;10;T;7;47;23;55;0,418;0,00818214
3;10;T;7;48;9;55;0,164;0,00320171
3;10;T;8;49;0;19;0,00;0,00000
3;10;T;8;50;8;19;0,421;0,00284596
3;10;T;8;51;0;19;0,00;0,00000
3;10;T;8;52;7;19;0,368;0,00249022
3;10;T;8;53;4;19;0,211;0,00142298
3;10;T;9;57;38;38;1,00;0,0135183
3;10;T;10;58;54;102;0,529;0,0192102
3;10;T;10;59;0;102;0,00;0,00000
3;10;T;10;60;41;102;0,402;0,0145856
3;10;T;10;63;4;102;0,0392;0,00142298
3;10;T;10;64;3;102;0,0294;0,00106724
3;10;T;11;56;126;140;0,900;0,0448239
3;10;T;11;61;13;140;0,0929;0,00462469
3;10;T;11;62;1;140;0,00714;0,000355745
3;10;F;0;0;4;15;0,267;0,00294118
3;10;F;0;1;0;15;0,00;0,00000
3;10;F;0;3;0;15;0,00;0,00000
3;10;F;0;4;11;15;0,733;0,00808824
3;10;F;1;2;3;3;1,00;0,00220588
