Ville;Année;Libellé;Sexe;Total;<1;1-4;5-14;15-24;25-34;35-44;45-54;55-64;65-74;75-84;85-94;95
-1;10;47;M;2618;6;3;2;5;7;23;66;194;381;1078;800;53
-1;10;47;F;2658;5;1;3;5;8;18;43;105;258;925;1141;146
-1;10;47;T;5276;11;4;5;10;15;41;109;299;639;2003;1941;199
-1;10;48;M;1152;2;;;1;2;4;9;42;144;535;383;30
-1;10;48;F;886;;;;2;1;5;13;29;67;322;389;58
-1;10;48;T;2038;2;;;3;3;9;22;71;211;857;772;88
-1;10;49;M;0;;;;;;;;;;;;
-1;10;49;F;64;;;;10;42;12;;;;;;
-1;10;49;T;64;;;;10;42;12;;;;;;
-1;10;50;M;857;848;6;3;;;;;;;;;
-1;10;50;F;577;576;1;;;;;;;;;;
-1;10;50;T;1434;1424;7;3;;;;;;;;;
-1;10;51;M;117;74;9;12;6;6;3;2;3;1;1;;
-1;10;51;F;105;66;4;12;7;4;4;2;1;3;1;1;
-1;10;51;T;222;140;13;24;13;10;7;4;4;4;2;1;
-1;10;52;M;510;332;38;12;21;20;27;18;14;15;6;7;
-1;10;52;F;454;279;39;19;12;31;16;16;17;13;9;3;
-1;10;52;T;964;611;77;31;33;51;43;34;31;28;15;10;
-1;10;53;M;325;215;20;6;14;7;9;9;8;13;16;8;
-1;10;53;F;297;173;14;10;9;8;9;11;19;9;20;13;2
-1;10;53;T;622;388;34;16;23;15;18;20;27;22;36;21;2
-1;10;54;M;867;867;;;;;;;;;;;
-1;10;54;F;533;533;;;;;;;;;;;
-1;10;54;T;1400;1400;;;;;;;;;;;
-1;10;55;M;6697;436;55;42;373;718;747;728;1044;876;1122;517;39
-1;10;55;F;4694;326;37;32;151;235;259;257;352;491;1256;1136;162
-1;10;55;T;11391;762;92;74;524;953;1006;985;1396;1367;2378;1653;201
-1;10;56;M;7303;40;13;7;18;58;139;231;533;892;2521;2534;317
-1;10;56;F;12749;29;18;6;14;28;61;65;198;542;3287;6667;1834
-1;10;56;T;20052;69;31;13;32;86;200;296;731;1434;5808;9201;2151
-1;10;57;M;7555;14;76;231;2335;1526;998;692;628;457;492;102;4
-1;10;57;F;2768;12;60;156;571;372;333;237;294;288;356;84;5
-1;10;57;T;10323;26;136;387;2906;1898;1331;929;922;745;848;186;9
-1;10;58;M;3877;8;21;17;67;113;189;224;348;409;1209;1170;102
-1;10;58;F;7330;4;8;3;17;23;36;53;128;328;2242;3916;572
-1;10;58;T;11207;12;29;20;84;136;225;277;476;737;3451;5086;674
-1;10;59;M;198;1;7;5;12;26;24;13;30;33;37;10;
-1;10;59;F;149;1;1;4;6;6;10;10;15;17;47;32;
-1;10;59;T;347;2;8;9;18;32;34;23;45;50;84;42;
-1;10;60;M;6547;125;131;144;547;586;677;727;943;873;1201;557;36
-1;10;60;F;4116;97;79;60;120;112;198;178;322;482;1235;1109;124
-1;10;60;T;10663;222;210;204;667;698;875;905;1265;1355;2436;1666;160
-1;10;61;M;8304;;;29;723;1383;1555;1129;1125;942;1092;319;7
-1;10;61;F;3351;;;10;197;403;535;501;607;450;475;167;6
-1;10;61;T;11655;;;39;920;1786;2090;1630;1732;1392;1567;486;13
-1;10;62;M;372;8;12;19;39;75;83;66;46;10;9;5;
-1;10;62;F;251;9;12;13;23;42;54;33;20;14;21;9;1
-1;10;62;T;623;17;24;32;62;117;137;99;66;24;30;14;1
-1;10;63;M;1351;5;28;44;162;244;261;191;152;111;112;41;
-1;10;63;F;601;2;21;22;52;65;83;70;70;75;91;49;1
-1;10;63;T;1952;7;49;66;214;309;344;261;222;186;203;90;1
-1;10;64;M;384;1;;2;7;12;22;42;66;88;97;46;1
-1;10;64;F;419;;1;2;4;3;6;15;37;60;152;117;22
-1;10;64;T;803;1;1;4;11;15;28;57;103;148;249;163;23
-1;11;0;M;830;;;;5;13;32;42;121;192;299;121;5
-1;11;0;F;553;1;;;1;8;10;11;33;86;232;162;9
-1;11;0;T;1383;1;;;6;21;42;53;154;278;531;283;14
-1;11;1;M;10;3;2;;2;;1;;1;;1;;
-1;11;1;F;14;1;3;3;3;;1;;1;;2;;
-1;11;1;T;24;4;5;3;5;;2;;2;;3;;
-1;11;2;M;2336;4;6;11;61;852;762;362;189;65;22;2;
-1;11;2;F;402;5;9;1;13;192;71;29;34;28;17;3;
-1;11;2;T;2738;9;15;12;74;1044;833;391;223;93;39;5;
-1;11;3;M;97;;;;3;8;10;6;13;29;24;4;
-1;11;3;F;71;1;;;1;4;2;3;13;18;22;7;
-1;11;3;T;168;1;;;4;12;12;9;26;47;46;11;
-1;11;4;M;2456;43;21;5;14;42;88;114;269;442;902;486;30
-1;11;4;F;2829;28;16;10;7;20;38;54;139;287;1075;1044;111
-1;11;4;T;5285;71;37;15;21;62;126;168;408;729;1977;1530;141
-1;11;5;M;4852;;;1;4;24;366;973;1683;1039;633;127;2
-1;11;5;F;670;;;;3;7;42;83;152;126;138;103;16
-1;11;5;T;5522;;;1;7;31;408;1056;1835;1165;771;230;18
-1;11;6;M;4303;;;;;4;162;612;1480;1117;744;179;5
-1;11;6;F;703;;;;;1;17;53;126;130;250;118;8
-1;11;6;T;5006;;;;;5;179;665;1606;1247;994;297;13
-1;11;7;M;3948;;;;;6;92;246;701;1008;1397;481;17
-1;11;7;F;2828;;;;3;13;46;75;240;452;1137;800;62
-1;11;7;T;6776;;;;3;19;138;321;941;1460;2534;1281;79
-1;11;8;M;5640;;;;4;16;88;246;967;1473;2097;727;22
-1;11;8;F;5784;;;;2;21;77;206;661;1088;2182;1462;85
-1;11;8;T;11424;;;;6;37;165;452;1628;2561;4279;2189;107
-1;11;9;M;2227;1;;;1;4;54;133;430;581;742;269;12
-1;11;9;F;1803;;;;;6;31;66;237;345;661;408;49
-1;11;9;T;4030;1;;;1;10;85;199;667;926;1403;677;61
-1;11;10;M;4124;1;2;2;8;16;62;265;1200;1401;986;174;7
-1;11;10;F;1264;;4;2;1;6;20;44;200;330;432;214;11
-1;11;10;T;5388;1;6;4;9;22;82;309;1400;1731;1418;388;18
-1;11;11;M;3076;;;;;10;89;244;705;889;893;238;8
-1;11;11;F;2639;;;1;2;7;37;89;335;562;1043;532;31
-1;11;11;T;5715;;;1;2;17;126;333;1040;1451;1936;770;39
-1;11;12;M;21621;2;2;1;2;67;790;2487;6238;6271;4797;943;21
-1;11;12;F;2952;;;;2;17;109;256;644;731;859;316;18
-1;11;12;T;24573;2;2;1;4;84;899;2743;6882;7002;5656;1259;39
-1;11;13;M;500;;;;4;22;50;64;110;117;104;28;1
-1;11;13;F;499;;;;7;25;49;65;83;88;119;52;11
-1;11;13;T;999;;;;11;47;99;129;193;205;223;80;12
-1;11;14;M;128;;;;;2;6;15;25;30;36;13;1
-1;11;14;F;10141;;;;2;93;647;1232;2204;2144;2456;1257;106
-1;11;14;T;10269;;;;2;95;653;1247;2229;2174;2492;1270;107
-1;11;15;M;0;;;;;;;;;;;;
-1;11;15;F;786;;;;1;29;104;106;158;146;165;72;5
-1;11;15;T;786;;;;1;29;104;106;158;146;165;72;5
-1;11;16;M;0;;;;;;;;;;;;
-1;11;16;F;2341;;;;1;11;74;142;403;570;776;343;21
-1;11;16;T;2341;;;;1;11;74;142;403;570;776;343;21
-1;11;17;M;0;;;;;;;;;;;;
-1;11;17;F;3096;;;;10;31;119;273;643;769;874;360;17
-1;11;17;T;3096;;;;10;31;119;273;643;769;874;360;17
-1;11;18;M;9202;;;;2;3;7;73;675;1914;4393;2063;72
-1;11;18;F;0;;;;;;;;;;;;
-1;11;18;T;9202;;;;2;3;7;73;675;1914;4393;2063;72
-1;11;19;M;1825;1;2;3;5;12;44;139;423;506;550;136;4
-1;11;19;F;1066;1;3;2;1;7;21;66;155;234;381;185;10
-1;11;19;T;2891;2;5;5;6;19;65;205;578;740;931;321;14
-1;11;20;M;3162;;;;;1;24;156;557;812;1152;441;19
-1;11;20;F;1102;;;;1;3;4;19;69;173;490;322;21
-1;11;20;T;4264;;;;1;4;28;175;626;985;1642;763;40
-1;11;21;M;5166;5;35;63;104;147;248;373;823;1220;1578;544;26
-1;11;21;F;4715;5;20;49;59;80;151;237;557;932;1745;840;40
-1;11;21;T;9881;10;55;112;163;227;399;610;1380;2152;3323;1384;66
-1;11;22;M;14128;8;30;71;103;199;628;1499;3471;3425;3513;1135;46
-1;11;22;F;11157;4;25;48;73;111;317;576;1483;2161;3765;2380;214
-1;11;22;T;25285;12;55;119;176;310;945;2075;4954;5586;7278;3515;260
-1;11;23;M;1949;6;15;24;21;42;82;131;311;443;627;228;19
-1;11;23;F;1899;4;11;27;12;41;67;85;208;298;651;462;33
-1;11;23;T;3848;10;26;51;33;83;149;216;519;741;1278;690;52
-1;11;24;M;1205;17;9;10;9;14;28;45;123;218;460;253;19
-1;11;24;F;1401;13;15;9;3;15;21;25;75;141;485;518;81
-1;11;24;T;2606;30;24;19;12;29;49;70;198;359;945;771;100
-1;11;25;M;2530;1;;1;3;24;61;118;310;583;984;439;6
-1;11;25;F;3921;;1;3;4;8;21;58;245;605;1682;1189;105
-1;11;25;T;6451;1;1;4;7;32;82;176;555;1188;2666;1628;111
-1;11;26;M;2471;33;20;20;23;25;57;85;220;272;829;818;69
-1;11;26;F;4331;26;10;28;13;15;21;43;120;280;1259;2101;415
-1;11;26;T;6802;59;30;48;36;40;78;128;340;552;2088;2919;484
-1;11;27;M;2252;;;;11;97;372;439;708;383;195;46;1
-1;11;27;F;562;;;;2;30;85;116;150;91;70;18;
-1;11;27;T;2814;;;;13;127;457;555;858;474;265;64;1
-1;11;28;M;275;;;;73;116;28;20;20;10;7;1;
-1;11;28;F;57;;;1;14;21;8;2;5;4;1;;1
-1;11;28;T;332;;;1;87;137;36;22;25;14;8;1;1
-1;11;29;M;2948;;1;;4;22;33;38;103;291;1364;1039;53
-1;11;29;F;6802;;1;;8;11;34;25;102;312;2429;3455;425
-1;11;29;T;9750;;2;;12;33;67;63;205;603;3793;4494;478
-1;11;30;M;169;31;7;1;7;6;18;14;21;30;24;10;
-1;11;30;F;143;19;5;3;3;2;2;8;21;22;39;18;1
-1;11;30;T;312;50;12;4;10;8;20;22;42;52;63;28;1
-1;11;31;M;5238;49;47;68;136;133;240;268;569;1024;1966;715;23
-1;11;31;F;5722;41;31;37;60;74;115;143;472;874;2269;1483;123
-1;11;31;T;10960;90;78;105;196;207;355;411;1041;1898;4235;2198;146
-1;11;32;M;26470;;1;1;12;112;751;1437;4133;6379;9760;3720;164
-1;11;32;F;22491;;;;3;22;75;206;910;2829;9832;7924;690
-1;11;32;T;48961;;1;1;15;134;826;1643;5043;9208;19592;11644;854
-1;11;33;M;18864;30;12;10;51;113;384;588;1690;2899;7361;5357;369
-1;11;33;F;26663;32;13;7;31;45;85;155;596;1602;8800;13119;2178
-1;11;33;T;45527;62;25;17;82;158;469;743;2286;4501;16161;18476;2547
-1;11;34;M;19653;12;3;6;37;122;359;636;1757;3322;8419;4764;216
-1;11;34;F;28754;4;1;9;28;78;173;308;915;2409;11667;11921;1241
-1;11;34;T;48407;16;4;15;65;200;532;944;2672;5731;20086;16685;1457
-1;11;35;M;13831;6;3;11;38;72;252;468;1613;2776;5540;2882;170
-1;11;35;F;17003;2;3;2;14;55;130;207;721;1784;6571;6702;812
-1;11;35;T;30834;8;6;13;52;127;382;675;2334;4560;12111;9584;982
-1;11;36;M;750;1;;1;2;4;4;15;33;86;282;294;28
-1;11;36;F;1432;1;;1;3;1;3;9;23;71;399;765;156
-1;11;36;T;2182;2;;2;5;5;7;24;56;157;681;1059;184
-1;11;37;M;5940;21;7;4;20;34;95;151;349;742;2305;2040;172
-1;11;37;F;6677;18;11;6;15;18;32;49;109;303;2017;3469;630
-1;11;37;T;12617;39;18;10;35;52;127;200;458;1045;4322;5509;802
-1;11;38;M;843;2;2;13;21;18;40;59;145;183;270;89;1
-1;11;38;F;1085;1;1;3;17;16;28;36;91;199;403;274;16
-1;11;38;T;1928;3;3;16;38;34;68;95;236;382;673;363;17
-1;11;39;M;7970;5;4;4;12;9;37;132;710;1519;3409;2000;129
-1;11;39;F;4945;5;;3;8;4;13;43;199;492;1790;2062;326
-1;11;39;T;12915;10;4;7;20;13;50;175;909;2011;5199;4062;455
-1;11;40;M;4248;39;16;6;18;29;71;108;408;777;1568;1118;90
-1;11;40;F;4110;22;5;9;10;14;30;38;103;263;1365;1904;347
-1;11;40;T;8358;61;21;15;28;43;101;146;511;1040;2933;3022;437
-1;11;41;M;1050;;1;;;7;36;53;145;208;355;234;11
-1;11;41;F;923;;;1;;;11;13;37;99;342;373;47
-1;11;41;T;1973;;1;1;;7;47;66;182;307;697;607;58
-1;11;42;M;6902;;1;;4;122;709;1157;2331;1599;858;117;4
-1;11;42;F;3113;;;3;4;48;383;607;856;660;438;113;1
-1;11;42;T;10015;;1;3;8;170;1092;1764;3187;2259;1296;230;5
-1;11;43;M;6478;36;4;6;21;61;219;282;765;1192;2373;1409;110
-1;11;43;F;8532;18;9;8;8;38;103;123;369;793;3172;3484;407
-1;11;43;T;15010;54;13;14;29;99;322;405;1134;1985;5545;4893;517
-1;11;44;M;637;;;;2;3;8;7;30;71;279;227;10
-1;11;44;F;1459;;;;;;6;9;23;53;534;712;122
-1;11;44;T;2096;;;;2;3;14;16;53;124;813;939;132
-1;11;45;M;132;;;;;;1;3;20;31;56;20;1
-1;11;45;F;457;;;;;;3;5;37;64;215;126;7
-1;11;45;T;589;;;;;;4;8;57;95;271;146;8
-1;11;46;M;677;;1;;1;2;9;18;74;130;271;162;9
-1;11;46;F;1270;;1;1;6;11;17;21;59;144;505;458;47
-1;11;46;T;1947;;2;1;7;13;26;39;133;274;776;620;56
-1;11;47;M;2475;4;3;1;6;12;39;66;200;350;984;755;55
-1;11;47;F;2631;5;;3;1;7;19;21;108;251;976;1084;156
-1;11;47;T;5106;9;3;4;7;19;58;87;308;601;1960;1839;211
-1;11;48;M;1117;;;;1;1;4;3;44;135;510;395;24
-1;11;48;F;927;;;;;4;9;14;22;62;349;408;59
-1;11;48;T;2044;;;;1;5;13;17;66;197;859;803;83
-1;11;49;M;0;;;;;;;;;;;;
-1;11;49;F;77;;;;10;45;21;1;;;;;
-1;11;49;T;77;;;;10;45;21;1;;;;;
-1;11;50;M;824;818;4;1;1;;;;;;;;
-1;11;50;F;596;593;;3;;;;;;;;;
-1;11;50;T;1420;1411;4;4;1;;;;;;;;
-1;11;51;M;131;88;13;12;9;3;1;3;1;1;;;
-1;11;51;F;102;62;12;11;5;6;2;;2;2;;;
-1;11;51;T;233;150;25;23;14;9;3;3;3;3;;;
-1;11;52;M;523;341;39;12;26;28;23;13;15;13;10;3;
-1;11;52;F;431;263;37;16;20;14;14;14;9;20;19;5;
-1;11;52;T;954;604;76;28;46;42;37;27;24;33;29;8;
-1;11;53;M;290;177;18;11;17;5;10;12;17;9;10;3;1
-1;11;53;F;278;166;16;12;6;12;10;6;21;9;12;7;1
-1;11;53;T;568;343;34;23;23;17;20;18;38;18;22;10;2
-1;11;54;M;865;865;;;;;;;;;;;
-1;11;54;F;498;498;;;;;;;;;;;
-1;11;54;T;1363;1363;;;;;;;;;;;
-1;11;55;M;5887;371;57;35;351;668;746;660;871;741;876;473;38
-1;11;55;F;4094;289;17;17;118;213;248;220;301;424;1054;1047;146
-1;11;55;T;9981;660;74;52;469;881;994;880;1172;1165;1930;1520;184
-1;11;56;M;7123;42;9;5;22;62;129;215;513;872;2404;2502;348
-1;11;56;F;12780;27;14;6;11;27;40;64;181;514;3280;6699;1917
-1;11;56;T;19903;69;23;11;33;89;169;279;694;1386;5684;9201;2265
-1;11;57;M;7407;18;74;209;2334;1498;1004;680;597;440;457;93;3
-1;11;57;F;2677;18;50;126;566;358;322;250;289;281;320;94;3
-1;11;57;T;10084;36;124;335;2900;1856;1326;930;886;721;777;187;6
-1;11;58;M;3943;;20;16;75;136;188;213;377;450;1164;1196;108
-1;11;58;F;7508;2;9;5;4;26;38;69;144;308;2237;3961;705
-1;11;58;T;11451;2;29;21;79;162;226;282;521;758;3401;5157;813
-1;11;59;M;211;1;7;4;27;30;25;18;28;28;29;14;
-1;11;59;F;182;;1;1;8;6;9;6;16;28;55;50;2
-1;11;59;T;393;1;8;5;35;36;34;24;44;56;84;64;2
-1;11;60;M;6503;155;124;102;507;544;659;682;968;908;1169;656;29
-1;11;60;F;4047;93;71;56;103;117;151;194;278;479;1215;1168;122
-1;11;60;T;10550;248;195;158;610;661;810;876;1246;1387;2384;1824;151
-1;11;61;M;8145;;;21;653;1318;1607;1185;1081;883;1020;363;14
-1;11;61;F;3209;;;7;198;388;513;473;552;437;482;153;6
-1;11;61;T;11354;;;28;851;1706;2120;1658;1633;1320;1502;516;20
-1;11;62;M;386;7;7;9;44;99;98;61;29;13;15;4;
-1;11;62;F;225;6;9;15;32;33;37;29;22;13;21;8;
-1;11;62;T;611;13;16;24;76;132;135;90;51;26;36;12;
-1;11;63;M;1535;5;36;36;185;294;285;202;172;119;130;69;2
-1;11;63;F;709;5;15;18;50;81;92;75;83;80;131;77;2
-1;11;63;T;2244;10;51;54;235;375;377;277;255;199;261;146;4
-1;11;64;M;477;;2;;8;16;30;32;77;119;131;59;3
-1;11;64;F;476;1;;3;3;7;15;11;50;72;149;142;23
-1;11;64;T;953;1;2;3;11;23;45;43;127;191;280;201;26
-1;12;0;M;730;;;;3;10;43;37;88;184;249;113;3
-1;12;0;F;478;;;;;7;6;8;30;83;194;142;8
-1;12;0;T;1208;;;;3;17;49;45;118;267;443;255;11
-1;12;1;M;19;3;1;1;11;;;;;;3;;
-1;12;1;F;13;1;1;;7;1;;1;;1;1;;
-1;12;1;T;32;4;2;1;18;1;;1;;1;4;;
-1;12;2;M;3009;4;9;11;91;1207;974;426;215;61;11;;
-1;12;2;F;506;5;8;4;29;247;97;36;33;32;14;1;
-1;12;2;T;3515;9;17;15;120;1454;1071;462;248;93;25;1;
-1;12;3;M;113;;;;2;4;12;11;17;32;28;6;1
-1;12;3;F;74;;;1;2;2;2;1;11;27;20;8;
-1;12;3;T;187;;;1;4;6;14;12;28;59;48;14;1
-1;12;4;M;2515;42;26;17;22;34;118;115;281;469;829;536;26
-1;12;4;F;2935;38;26;12;9;24;46;47;148;313;1026;1107;139
-1;12;4;T;5450;80;52;29;31;58;164;162;429;782;1855;1643;165
-1;12;5;M;4733;;;1;5;22;332;1012;1613;1046;561;135;6
-1;12;5;F;643;;;;3;5;41;78;153;125;129;96;13
-1;12;5;T;5376;;;1;8;27;373;1090;1766;1171;690;231;19
-1;12;6;M;4190;;;;;;157;610;1305;1200;715;199;4
-1;12;6;F;645;;;;;1;19;38;109;147;203;121;7
-1;12;6;T;4835;;;;;1;176;648;1414;1347;918;320;11
-1;12;7;M;3826;;;1;1;22;118;220;626;1030;1297;499;12
-1;12;7;F;2628;;;;3;9;40;77;216;466;991;767;59
-1;12;7;T;6454;;;1;4;31;158;297;842;1496;2288;1266;71
-1;12;8;M;5972;1;;;;25;112;278;948;1718;2039;827;24
-1;12;8;F;5817;;;;3;14;79;202;680;1136;2061;1547;95
-1;12;8;T;11789;1;;;3;39;191;480;1628;2854;4100;2374;119
-1;12;9;M;2240;;;;;7;48;116;416;648;722;274;9
-1;12;9;F;1749;;;;1;4;21;63;199;388;647;392;34
-1;12;9;T;3989;;;;1;11;69;179;615;1036;1369;666;43
-1;12;10;M;4350;;1;1;3;15;66;290;1181;1562;1027;199;5
-1;12;10;F;1368;;1;;2;7;21;53;207;354;493;219;11
-1;12;10;T;5718;;2;1;5;22;87;343;1388;1916;1520;418;16
-1;12;11;M;3181;;;;;5;75;262;709;1014;844;262;10
-1;12;11;F;2777;;;;;6;31;99;344;639;1062;563;33
-1;12;11;T;5958;;;;;11;106;361;1053;1653;1906;825;43
-1;12;12;M;21958;2;;2;2;55;879;2530;6415;6643;4422;978;30
-1;12;12;F;3184;;;;4;23;121;264;593;858;913;385;23
-1;12;12;T;25142;2;;2;6;78;1000;2794;7008;7501;5335;1363;53
-1;12;13;M;497;;;;6;23;67;85;99;109;77;29;2
-1;12;13;F;487;;;1;6;21;40;47;75;93;121;78;5
-1;12;13;T;984;;;1;12;44;107;132;174;202;198;107;7
-1;12;14;M;121;;;;;2;3;9;21;41;35;10;
-1;12;14;F;10279;;;;7;112;643;1239;2184;2292;2372;1303;127
-1;12;14;T;10400;;;;7;114;646;1248;2205;2333;2407;1313;127
-1;12;15;M;0;;;;;;;;;;;;
-1;12;15;F;774;;;;1;26;106;126;150;172;127;62;4
-1;12;15;T;774;;;;1;26;106;126;150;172;127;62;4
-1;12;16;M;0;;;;;;;;;;;;
-1;12;16;F;2398;;;;2;23;89;153;356;615;721;404;35
-1;12;16;T;2398;;;;2;23;89;153;356;615;721;404;35
-1;12;17;M;0;;;;;;;;;;;;
-1;12;17;F;3149;;;1;12;26;112;248;716;843;853;332;6
-1;12;17;T;3149;;;1;12;26;112;248;716;843;853;332;6
-1;12;18;M;9149;;;;1;2;6;63;639;2101;4081;2179;77
-1;12;18;F;0;;;;;;;;;;;;
-1;12;18;T;9149;;;;1;2;6;63;639;2101;4081;2179;77
-1;12;19;M;1711;;1;1;2;8;34;126;399;515;485;136;4
-1;12;19;F;1092;;2;7;1;6;32;60;156;259;348;208;13
-1;12;19;T;2803;;3;8;3;14;66;186;555;774;833;344;17
-1;12;20;M;3166;;;;;2;24;128;508;944;1086;447;27
-1;12;20;F;1139;;;;;1;5;21;72;192;468;346;34
-1;12;20;T;4305;;;;;3;29;149;580;1136;1554;793;61
-1;12;21;M;5470;5;25;60;101;154;254;357;843;1331;1702;622;16
-1;12;21;F;4874;5;26;40;62;104;170;232;618;1033;1696;843;45
-1;12;21;T;10344;10;51;100;163;258;424;589;1461;2364;3398;1465;61
-1;12;22;M;14146;2;37;77;121;204;717;1422;3274;3643;3423;1183;43
-1;12;22;F;11065;5;28;44;72;120;269;561;1405;2290;3645;2427;199
-1;12;22;T;25211;7;65;121;193;324;986;1983;4679;5933;7068;3610;242
-1;12;23;M;1946;6;9;15;20;42;86;134;312;475;567;263;17
-1;12;23;F;1974;7;9;29;13;35;54;107;191;342;650;497;40
-1;12;23;T;3920;13;18;44;33;77;140;241;503;817;1217;760;57
-1;12;24;M;1165;10;13;6;21;23;25;35;123;205;433;251;20
-1;12;24;F;1467;7;7;12;8;15;25;33;57;156;486;575;86
-1;12;24;T;2632;17;20;18;29;38;50;68;180;361;919;826;106
-1;12;25;M;2545;1;;2;7;19;69;102;346;611;935;436;17
-1;12;25;F;3766;1;;;2;9;24;50;223;587;1528;1251;91
-1;12;25;T;6311;2;;2;9;28;93;152;569;1198;2463;1687;108
-1;12;26;M;2468;43;17;22;21;20;74;84;208;315;756;814;94
-1;12;26;F;4389;24;11;14;23;17;41;48;116;258;1263;2122;452
-1;12;26;T;6857;67;28;36;44;37;115;132;324;573;2019;2936;546
-1;12;27;M;2111;;;;10;79;383;445;663;327;175;29;
-1;12;27;F;518;;;;;19;85;102;138;103;51;20;
-1;12;27;T;2629;;;;10;98;468;547;801;430;226;49;
-1;12;28;M;344;;;;65;166;39;17;31;12;12;2;
-1;12;28;F;72;;;;18;28;5;4;2;7;7;1;
-1;12;28;T;416;;;;83;194;44;21;33;19;19;3;
-1;12;29;M;2939;;;;2;18;37;35;78;275;1325;1124;45
-1;12;29;F;6547;;;1;6;17;31;37;67;322;2244;3378;444
-1;12;29;T;9486;;;1;8;35;68;72;145;597;3569;4502;489
-1;12;30;M;150;22;7;;9;6;13;13;21;23;25;10;1
-1;12;30;F;131;21;5;5;3;2;8;1;14;22;32;18;
-1;12;30;T;281;43;12;5;12;8;21;14;35;45;57;28;1
-1;12;31;M;5126;62;52;63;135;147;264;290;554;1020;1808;713;18
-1;12;31;F;5664;49;35;48;71;90;122;161;410;906;2210;1447;115
-1;12;31;T;10790;111;87;111;206;237;386;451;964;1926;4018;2160;133
-1;12;32;M;26709;;;3;10;108;765;1401;4000;6860;9361;4045;156
-1;12;32;F;22437;;;1;4;18;79;201;876;2835;9385;8268;770
-1;12;32;T;49146;;;4;14;126;844;1602;4876;9695;18746;12313;926
-1;12;33;M;19318;30;16;8;61;116;393;626;1767;3269;7049;5556;427
-1;12;33;F;27083;25;15;9;26;48;103;191;631;1781;8717;13222;2315
-1;12;33;T;46401;55;31;17;87;164;496;817;2398;5050;15766;18778;2742
-1;12;34;M;19730;4;3;11;51;97;352;609;1740;3637;8041;4939;246
-1;12;34;F;28683;8;1;12;34;61;216;318;867;2527;10818;12475;1346
-1;12;34;T;48413;12;4;23;85;158;568;927;2607;6164;18859;17414;1592
-1;12;35;M;13750;6;7;7;35;72;259;493;1621;2974;5194;2936;146
-1;12;35;F;17173;7;7;5;18;58;101;215;662;1949;6316;6980;855
-1;12;35;T;30923;13;14;12;53;130;360;708;2283;4923;11510;9916;1001
-1;12;36;M;147;2;;2;;3;3;8;9;28;49;37;6
-1;12;36;F;277;1;;;2;;2;5;6;15;81;144;21
-1;12;36;T;424;3;;2;2;3;5;13;15;43;130;181;27
-1;12;37;M;6654;10;7;9;22;33;126;186;420;859;2538;2260;184
-1;12;37;F;7328;16;6;8;16;34;27;53;144;415;2106;3825;678
-1;12;37;T;13982;26;13;17;38;67;153;239;564;1274;4644;6085;862
-1;12;38;M;859;2;;15;31;27;60;62;137;205;235;81;4
-1;12;38;F;1118;;;5;20;29;44;54;108;172;384;275;27
-1;12;38;T;1977;2;;20;51;56;104;116;245;377;619;356;31
-1;12;39;M;7782;6;3;2;8;15;39;125;707;1576;3227;1934;140
-1;12;39;F;4753;4;3;4;;2;16;48;174;490;1625;2048;339
-1;12;39;T;12535;10;6;6;8;17;55;173;881;2066;4852;3982;479
-1;12;40;M;3688;57;11;8;16;24;50;84;350;742;1362;911;73
-1;12;40;F;3321;35;11;8;8;16;27;29;108;276;1040;1482;281
-1;12;40;T;7009;92;22;16;24;40;77;113;458;1018;2402;2393;354
-1;12;41;M;961;;;1;2;7;28;45;123;203;332;205;15
-1;12;41;F;937;;1;;;3;3;6;37;105;330;416;36
-1;12;41;T;1898;;1;1;2;10;31;51;160;308;662;621;51
-1;12;42;M;6596;;;2;6;118;610;1109;2196;1593;843;115;4
-1;12;42;F;3076;;;;2;53;337;544;903;702;407;122;6
-1;12;42;T;9672;;;2;8;171;947;1653;3099;2295;1250;237;10
-1;12;43;M;6357;29;8;10;14;58;190;303;756;1253;2253;1414;69
-1;12;43;F;8613;19;9;6;10;30;81;108;368;858;3050;3612;462
-1;12;43;T;14970;48;17;16;24;88;271;411;1124;2111;5303;5026;531
-1;12;44;M;594;1;;;2;2;11;12;25;63;262;200;16
-1;12;44;F;1559;;1;;;;3;8;19;75;494;822;137
-1;12;44;T;2153;1;1;;2;2;14;20;44;138;756;1022;153
-1;12;45;M;135;;;;;1;1;1;11;31;64;26;
-1;12;45;F;439;;;;;2;2;7;27;78;173;136;14
-1;12;45;T;574;;;;;3;3;8;38;109;237;162;14
-1;12;46;M;715;;1;5;2;4;17;29;70;144;253;174;16
-1;12;46;F;1338;;;3;9;9;16;20;65;185;485;487;59
-1;12;46;T;2053;;1;8;11;13;33;49;135;329;738;661;75
-1;12;47;M;2580;11;;1;3;12;19;65;197;416;991;798;67
-1;12;47;F;2676;3;;1;3;7;16;38;121;277;910;1122;178
-1;12;47;T;5256;14;;2;6;19;35;103;318;693;1901;1920;245
-1;12;48;M;1010;1;;;;1;8;5;32;143;441;348;31
-1;12;48;F;933;1;;;3;2;8;18;25;79;324;417;56
-1;12;48;T;1943;2;;;3;3;16;23;57;222;765;765;87
-1;12;49;M;0;;;;;;;;;;;;
-1;12;49;F;89;;;;15;53;18;3;;;;;
-1;12;49;T;89;;;;15;53;18;3;;;;;
-1;12;50;M;781;773;7;1;;;;;;;;;
